step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,T1_stopped,T1_accumulated_waiting_time,T1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,14.220041330853187,0,0.0,0.9583089407568183,0,0.0
10.0,0,0.0,0.0,14.316238173763844,0,0.0,0.9675269726315766,0,0.0
15.0,0,0.0,0.0,13.850646596851695,0,0.0,0.948805478592628,0,0.0
20.0,0,0.0,0.0,13.306078136624135,0,0.0,0.9280170949998523,0,0.0
25.0,0,0.0,0.0,12.261937116866095,0,0.0,0.8627892621779149,0,0.0
30.0,5,12.0,0.23529411764705882,11.267268979198366,5,12.0,0.7905413730497785,5,12.0
35.0,6,32.0,0.5423728813559322,10.565903775912032,6,32.0,0.7833386049706151,6,32.0
40.0,8,72.0,1.0909090909090908,10.404980392184878,8,72.0,0.7434616710450326,8,72.0
45.0,11,113.0,1.5066666666666666,10.237513000329262,11,113.0,0.7291669543352293,11,113.0
50.0,14,179.0,2.2098765432098766,9.647581370731764,14,179.0,0.6982898046901176,14,179.0
55.0,21,265.0,2.912087912087912,8.429907296703169,20,262.0,0.6221380241033999,20,262.0
60.0,26,386.0,3.979381443298969,8.184743991211874,26,386.0,0.5792529945738759,26,386.0
65.0,30,482.0,4.547169811320755,7.98520384670739,30,491.0,0.5576879668360719,30,491.0
70.0,35,647.0,5.675438596491228,8.10072448695709,35,648.0,0.5455858447034433,35,648.0
75.0,39,830.0,6.80327868852459,7.895930419094263,39,836.0,0.5156363586572893,39,836.0
80.0,46,1046.0,8.108527131782946,7.747258251755282,46,1048.0,0.5008927325437448,46,1048.0
85.0,48,1259.0,9.257352941176471,7.204208342985503,48,1271.0,0.45361606087517087,48,1271.0
90.0,60,1538.0,10.985714285714286,6.600767872753899,60,1540.0,0.41418842691156593,60,1540.0
95.0,63,1812.0,12.326530612244898,6.403177700989905,63,1829.0,0.41492140971262126,63,1829.0
100.0,67,2133.0,13.85064935064935,6.341096978562177,66,2136.0,0.3876803932947619,66,2136.0
105.0,51,1104.0,6.987341772151899,6.434792797196337,51,1895.0,0.409843729134226,51,1895.0
110.0,26,228.0,1.3902439024390243,8.117613635948759,26,1203.0,0.49433598092991293,26,1203.0
115.0,18,74.0,0.4378698224852071,8.417812118683898,18,1124.0,0.5180334857053014,18,1124.0
120.0,36,220.0,1.2429378531073447,7.770119476267146,36,1247.0,0.43926405944730473,36,1247.0
125.0,51,336.0,1.8666666666666667,7.516509443713945,51,1424.0,0.40604715601570524,51,1424.0
130.0,62,602.0,3.202127659574468,8.044626971278817,62,1651.0,0.4396966327186298,62,1651.0
135.0,68,927.0,4.878947368421053,7.769828563323293,68,1954.0,0.40590888059783237,68,1954.0
140.0,54,752.0,3.93717277486911,7.904466681405332,54,1799.0,0.4302794992406516,54,1799.0
145.0,31,262.0,1.3789473684210527,8.383690454356325,31,1169.0,0.44532132804913643,31,1169.0
150.0,18,123.0,0.643979057591623,8.462013572953351,18,1213.0,0.4655440464073601,18,1213.0
155.0,35,236.0,1.2486772486772486,7.9818498067916925,35,1335.0,0.4072923211743836,35,1335.0
