step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,T1_stopped,T1_accumulated_waiting_time,T1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.984485735766913,0,0.0,0.8855514192463106,0,0.0
10.0,0,0.0,0.0,14.509241655291586,0,0.0,0.9488293304362475,0,0.0
15.0,0,0.0,0.0,14.257970486714996,0,0.0,0.9313431822742001,0,0.0
20.0,0,0.0,0.0,13.878372950549053,0,0.0,0.9307729181554635,0,0.0
25.0,2,4.0,0.09302325581395349,12.858596198928716,2,4.0,0.8783779524890487,2,4.0
30.0,3,16.0,0.3137254901960784,12.313584867447707,3,16.0,0.842158610502139,3,16.0
35.0,0,0.0,0.0,12.738320248767003,0,0.0,0.8899610306350128,0,0.0
40.0,2,5.0,0.07575757575757576,12.886233445686031,2,5.0,0.8568437902530027,2,5.0
45.0,1,2.0,0.02666666666666667,12.27552126884086,1,2.0,0.8335358992677562,1,2.0
50.0,10,27.0,0.3333333333333333,11.23166338103193,10,27.0,0.7269149154075873,10,27.0
55.0,17,98.0,1.0888888888888888,10.430845706830931,17,98.0,0.6836240388218149,17,98.0
60.0,7,55.0,0.5851063829787234,10.249075270443894,7,101.0,0.6918407182858761,7,101.0
65.0,8,95.0,0.9405940594059405,11.17662025072272,8,95.0,0.7760592269668126,8,95.0
70.0,9,139.0,1.287037037037037,11.197277721381775,9,139.0,0.7627212520867721,9,139.0
75.0,5,47.0,0.4017094017094017,11.097609735845783,5,91.0,0.7494451627815162,5,91.0
80.0,10,88.0,0.7213114754098361,11.03278113638929,9,86.0,0.7439133358397225,9,86.0
85.0,10,62.0,0.49206349206349204,10.51362131221687,10,95.0,0.7160346136144217,10,95.0
90.0,16,126.0,0.9545454545454546,10.437933340102646,16,126.0,0.6948888798016477,16,126.0
95.0,15,173.0,1.3206106870229009,10.035651698315483,15,186.0,0.6734543051167527,15,186.0
100.0,20,263.0,1.9774436090225564,9.420405598679402,20,263.0,0.6386817130773821,20,263.0
105.0,29,393.0,3.0,9.24570524902424,29,393.0,0.5937844105964293,29,393.0
110.0,32,547.0,4.175572519083969,8.215843396780572,32,547.0,0.5276698685134263,32,547.0
115.0,21,160.0,1.2030075187969924,8.211838384149894,21,487.0,0.5449871845797487,21,487.0
120.0,8,74.0,0.5285714285714286,9.95801892647983,8,232.0,0.6769919128038211,8,232.0
125.0,13,49.0,0.3402777777777778,8.925141320598541,13,250.0,0.5458028054663221,13,250.0
130.0,33,171.0,1.14,8.943350738606274,33,333.0,0.5277667533804608,33,333.0
135.0,39,286.0,1.8571428571428572,8.551343149594294,39,489.0,0.5018270732509988,39,489.0
