step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,T1_stopped,T1_accumulated_waiting_time,T1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.499760102445881,0,0.0,0.9098321320279086,0,0.0
10.0,0,0.0,0.0,14.08088052551861,0,0.0,0.9402802752559961,0,0.0
15.0,0,0.0,0.0,14.212877664388458,0,0.0,0.9546416202184386,0,0.0
20.0,0,0.0,0.0,13.755523636536404,0,0.0,0.9394851807161512,0,0.0
25.0,1,1.0,0.023255813953488372,12.9833638948554,1,1.0,0.9084596555515576,1,1.0
30.0,2,7.0,0.13725490196078433,11.797041804986169,2,7.0,0.8200284653903703,2,7.0
35.0,8,35.0,0.5932203389830508,10.842087941050618,8,35.0,0.7781551461768361,8,35.0
40.0,11,83.0,1.2575757575757576,10.178424923497975,11,83.0,0.7258837021419755,11,83.0
45.0,15,151.0,2.013333333333333,9.838378340428271,15,151.0,0.7010802055081153,15,151.0
50.0,20,241.0,2.9753086419753085,8.391807407759806,20,241.0,0.627915554915357,20,241.0
55.0,25,358.0,3.934065934065934,8.586046510221307,25,358.0,0.6158213390849694,25,358.0
60.0,29,495.0,5.103092783505154,8.280952600858312,29,495.0,0.5848735864880307,29,495.0
65.0,36,662.0,6.245283018867925,7.523183707429284,36,662.0,0.5266670820912271,36,662.0
70.0,44,871.0,7.640350877192983,7.06974982580687,44,871.0,0.4866751021801547,44,871.0
75.0,48,1106.0,9.140495867768594,6.743589537475276,48,1106.0,0.4636764926970335,48,1106.0
80.0,56,1375.0,11.0,6.068691211841286,56,1375.0,0.4311799711885044,56,1375.0
85.0,64,1680.0,12.727272727272727,5.8585177561303645,64,1680.0,0.40389334901342044,64,1680.0
90.0,70,2016.0,14.503597122302159,5.6115270237219,70,2016.0,0.385967505207041,70,2016.0
95.0,76,2384.0,16.328767123287673,5.374459888370041,76,2384.0,0.3681982365481793,76,2384.0
100.0,83,2786.0,18.09090909090909,5.38427959370283,83,2786.0,0.3684362001292971,83,2786.0
105.0,86,3207.0,20.29746835443038,5.022838030783052,86,3210.0,0.35455109488355263,86,3210.0
110.0,96,3667.0,22.09036144578313,4.879410727083928,96,3670.0,0.33942453012923,96,3670.0
115.0,101,4158.0,24.174418604651162,4.394089470539245,101,4161.0,0.30565379024247324,101,4161.0
120.0,110,4685.0,26.619318181818183,4.098566101537585,110,4688.0,0.29972570451541597,110,4688.0
125.0,112,5242.0,29.122222222222224,4.3737764052383605,112,5245.0,0.31597932863294714,112,5245.0
130.0,119,5814.0,30.6,4.027580127611334,119,5817.0,0.2661098536502117,119,5817.0
135.0,129,6443.0,32.37688442211055,4.235455280582346,129,6446.0,0.2828435429101536,129,6446.0
140.0,132,7091.0,34.59024390243903,4.022735661845245,132,7094.0,0.27608592036353363,132,7094.0
145.0,137,7769.0,36.81990521327014,3.859096832915543,137,7772.0,0.2680918050989364,137,7772.0
150.0,145,8476.0,38.88073394495413,3.7732380095070317,145,8479.0,0.2553898956976362,145,8479.0
155.0,149,9208.0,41.2914798206278,3.6538729522971987,149,9211.0,0.2517082545470129,149,9211.0
160.0,157,9978.0,42.82403433476395,3.5131307120430955,156,9977.0,0.2236584453691852,156,9977.0
165.0,165,10778.0,45.285714285714285,3.4128099962952456,165,10781.0,0.20843692315292078,165,10781.0
170.0,168,11610.0,47.77777777777778,3.307506135547042,168,11613.0,0.19990283663346164,168,11613.0
175.0,176,12471.0,50.08433734939759,3.038614754582324,176,12474.0,0.17716291718962285,176,12474.0
180.0,184,13375.0,52.450980392156865,3.0705569516724034,184,13378.0,0.1694872313896009,184,13378.0
185.0,190,14314.0,54.21969696969697,3.1712537277547743,190,14317.0,0.16806598205707943,190,14317.0
190.0,194,15278.0,56.37638376383764,3.1926853671971513,194,15281.0,0.1774402047431114,194,15281.0
195.0,198,16261.0,59.13090909090909,3.076490598169837,198,16264.0,0.17829917679601262,198,16264.0
200.0,206,17273.0,61.251773049645394,3.0046858431282115,206,17276.0,0.16999656490764534,206,17276.0
205.0,213,18318.0,64.27368421052631,2.7171775224585155,213,18321.0,0.1543188418459411,213,18321.0
210.0,210,18056.0,62.262068965517244,2.9420087852725088,210,18896.0,0.16794842849853384,210,18896.0
215.0,201,17690.0,59.96610169491525,3.2547953287968645,201,18932.0,0.17143649868637836,201,18932.0
220.0,203,17931.0,60.5777027027027,3.220445271068365,203,19707.0,0.16527014888631125,203,19707.0
225.0,210,18466.0,61.553333333333335,3.0633688941474064,210,20734.0,0.15463739735484164,210,20734.0
230.0,202,19296.0,62.85342019543974,2.927103184357059,202,21438.0,0.15022253840460884,202,21438.0
235.0,208,20284.0,64.80511182108626,3.136619235982592,208,21835.0,0.15117562651527894,208,21835.0
240.0,216,21323.0,67.05345911949685,3.0366468537510194,216,22440.0,0.1353838594756663,216,22440.0
245.0,217,22353.0,69.20433436532508,3.0949643478522164,217,23497.0,0.1298237619190136,217,23497.0
250.0,223,23441.0,71.03333333333333,3.3750918304114816,223,24580.0,0.14550077241576423,223,24580.0
255.0,230,24524.0,72.77151335311572,3.193710794180344,230,25498.0,0.13246382804433737,230,25498.0
260.0,235,25640.0,74.53488372093024,3.1023196683416194,235,26401.0,0.12531014841577542,235,26401.0
265.0,239,26814.0,76.83094555873926,3.2517526310709957,239,27170.0,0.13821670900515198,239,27170.0
270.0,238,27957.0,78.97457627118644,3.3056114143479305,238,28334.0,0.13963554305059322,238,28334.0
275.0,248,29157.0,82.13239436619719,3.3069468010463567,248,29526.0,0.1321237217562897,248,29526.0
280.0,254,30373.0,84.84078212290503,3.160519946991548,254,30664.0,0.12777361407570545,254,30664.0
285.0,260,31612.0,87.08539944903582,3.1480952887344458,260,31773.0,0.1254248375142511,260,31773.0
290.0,264,32883.0,89.59945504087193,3.026368273555089,264,33060.0,0.12577448898727472,264,33060.0
295.0,272,34203.0,92.9429347826087,2.939680894078989,272,34372.0,0.12197389023932927,272,34372.0
300.0,279,35523.0,97.05737704918033,2.4599941741106193,279,35666.0,0.10493921450152996,279,35666.0
305.0,281,36862.0,100.16847826086956,2.4876165824375933,281,36968.0,0.104042184039771,281,36968.0
310.0,260,31877.0,85.23262032085562,2.9284411290409578,260,36143.0,0.1272998138262468,260,36143.0
315.0,234,24085.0,63.716931216931215,3.5173414019346376,234,32242.0,0.1404505089038498,234,32242.0
320.0,218,19029.0,49.684073107049606,3.6862517771490704,218,33035.0,0.15197853452166704,218,33035.0
325.0,207,14190.0,36.666666666666664,3.6736841661281288,206,33990.0,0.15278067059963651,206,33990.0
330.0,211,10730.0,27.302798982188296,3.601638245011801,209,35018.0,0.14581477272483728,209,35018.0
335.0,210,7828.0,20.07179487179487,3.319980824992067,210,36072.0,0.1389515371342464,210,36072.0
340.0,208,5778.0,14.853470437017995,3.068154087230246,208,37092.0,0.1306629562154801,208,37092.0
345.0,212,4769.0,12.19693094629156,2.9194855027588544,212,38141.0,0.12894299613035906,212,38141.0
350.0,203,3948.0,10.071428571428571,2.774404863390548,203,39053.0,0.1329980813939131,203,39053.0
355.0,199,3709.0,9.43765903307888,2.801527262016675,199,39787.0,0.13627980418176186,199,39787.0
360.0,187,3337.0,8.491094147582697,2.8291879516934326,187,38590.0,0.13725882706094406,187,38590.0
365.0,175,2763.0,6.9772727272727275,3.340139200965215,175,34244.0,0.14329024285729935,175,34244.0
370.0,179,2528.0,6.32,3.3318101184854654,179,35088.0,0.13800769439006852,179,35088.0
375.0,196,2504.0,6.198019801980198,3.237822023440233,196,36049.0,0.12803756060854077,196,36049.0
380.0,209,2638.0,6.434146341463415,3.3347162229590825,209,37049.0,0.1308195199015241,209,37049.0
385.0,225,2937.0,7.128640776699029,3.2282363806373655,225,38096.0,0.12368158881596326,225,38096.0
390.0,232,3291.0,7.968523002421308,3.121807563344657,232,39239.0,0.11546571538952764,232,39239.0
395.0,235,3671.0,8.910194174757281,2.8761246199988797,235,40397.0,0.11187742055807291,235,40397.0
400.0,232,4136.0,10.01452784503632,2.665932141304569,232,41567.0,0.1054230983810663,232,41567.0
405.0,238,4807.0,11.639225181598063,2.422922304495988,238,42754.0,0.10042602627782304,238,42754.0
410.0,247,5608.0,13.77886977886978,2.193232278593439,247,43975.0,0.1009159975659796,247,43975.0
415.0,259,6581.0,16.09046454767726,2.0284859172916723,259,45253.0,0.09331385404867297,259,45253.0
420.0,256,6717.0,16.382926829268293,2.0417724077380837,256,44194.0,0.09088586799369308,256,44194.0
425.0,250,6302.0,15.185542168674699,2.717891385171057,250,39961.0,0.11125608438645551,250,39961.0
430.0,243,6215.0,14.868421052631579,2.834227643042085,243,40867.0,0.11605254770071063,243,40867.0
435.0,249,5989.0,14.293556085918855,2.6285192135348514,249,42078.0,0.10970842904093259,249,42078.0
440.0,260,6076.0,14.229508196721312,2.722315557785745,260,43361.0,0.10757312993141993,260,43361.0
445.0,272,6143.0,14.319347319347319,2.539049186540419,272,44697.0,0.10124778008135564,272,44697.0
450.0,246,5893.0,13.736596736596736,2.6084255235226204,246,43796.0,0.10855554317584452,246,43796.0
455.0,207,5397.0,12.58041958041958,3.294084043886959,207,39352.0,0.1232340742764683,207,39352.0
460.0,179,4866.0,11.395784543325528,3.9326207328390677,179,36082.0,0.15708628959177987,179,36082.0
465.0,147,4401.0,10.355294117647059,4.387266884232802,147,33168.0,0.1844567815735799,147,33168.0
470.0,125,4148.0,9.829383886255924,4.824299202133316,125,30325.0,0.20967480640984804,125,30325.0
475.0,104,3727.0,8.810874704491725,5.215735722513283,104,27342.0,0.2358238248670646,104,27342.0
480.0,97,3640.0,8.564705882352941,4.937443780352316,97,27824.0,0.22339378054079886,97,27824.0
485.0,108,3901.0,9.244075829383887,4.74307132435416,108,28309.0,0.21544939151602296,108,28309.0
490.0,111,4096.0,9.570093457943925,4.752846539079986,111,27369.0,0.22694645438516325,111,27369.0
495.0,98,4294.0,10.056206088992974,5.095747317115846,98,24633.0,0.23845185045967182,98,24633.0
500.0,86,4489.0,10.713603818615752,4.984440999063055,86,24888.0,0.24458708286732941,86,24888.0
505.0,90,4771.0,11.52415458937198,4.771545088641258,90,25280.0,0.23299900940974733,90,25280.0
510.0,99,4008.0,9.896296296296295,4.379125039234564,99,25217.0,0.21976432479990624,99,25217.0
