step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,T1_stopped,T1_accumulated_waiting_time,T1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.205840278678254,0,0.0,0.915833809757081,0,0.0
10.0,0,0.0,0.0,14.075727807059385,0,0.0,0.9352047087024182,0,0.0
15.0,0,0.0,0.0,14.14943975420982,0,0.0,0.9505288438906117,0,0.0
20.0,0,0.0,0.0,13.840606800010296,0,0.0,0.9198745805916673,0,0.0
25.0,1,3.0,0.06976744186046512,13.4887026117256,1,3.0,0.8891408477056552,1,3.0
30.0,4,14.0,0.27450980392156865,11.716621010901356,4,14.0,0.8032167764584481,4,14.0
35.0,7,40.0,0.6779661016949152,10.496233052190005,7,40.0,0.7613407925536078,7,40.0
40.0,11,89.0,1.3484848484848484,10.627734808812136,11,89.0,0.7440351764435227,11,89.0
45.0,12,147.0,1.96,9.93451752704133,12,147.0,0.7115068727030319,12,147.0
50.0,17,220.0,2.7160493827160495,9.117615006530249,17,220.0,0.6396553195289411,17,220.0
55.0,6,22.0,0.24175824175824176,9.457773547465939,6,142.0,0.7022550016742932,6,142.0
60.0,3,23.0,0.23711340206185566,11.77507889355026,3,36.0,0.7991291675657042,3,36.0
65.0,7,23.0,0.2169811320754717,11.734145583196895,7,42.0,0.7706821675140793,7,42.0
70.0,10,67.0,0.5877192982456141,11.119386106064942,10,79.0,0.7181553173552265,10,79.0
75.0,18,138.0,1.1311475409836065,10.678464907079888,18,149.0,0.6888533839920626,18,149.0
80.0,7,58.0,0.46774193548387094,10.293255791183475,7,129.0,0.6733504094804145,7,129.0
85.0,9,90.0,0.72,11.208391083070003,9,92.0,0.7437686355653216,9,92.0
90.0,15,149.0,1.146153846153846,10.737787417204515,15,149.0,0.6727185510542063,15,149.0
95.0,18,238.0,1.7761194029850746,10.66774297582664,18,238.0,0.6544044054494266,18,238.0
100.0,22,339.0,2.4565217391304346,10.739915309062807,22,339.0,0.63646476835801,22,339.0
105.0,25,459.0,3.25531914893617,10.577980828125458,25,459.0,0.6332469009763089,25,459.0
110.0,29,593.0,4.266187050359712,9.633474447245083,29,593.0,0.5811921830248512,29,593.0
115.0,22,464.0,3.3142857142857145,9.708953543167047,22,578.0,0.5922479584749073,22,578.0
120.0,27,472.0,3.323943661971831,9.014782328095794,25,586.0,0.5167830988946636,25,586.0
125.0,37,632.0,4.579710144927536,8.489417767755945,37,706.0,0.48055351126581064,37,706.0
130.0,23,625.0,4.370629370629371,8.949857738908046,23,781.0,0.5513210037043241,23,781.0
135.0,26,738.0,5.271428571428571,9.383208022010196,26,827.0,0.5701480145585814,26,827.0
140.0,32,882.0,6.125,9.310499167963304,32,963.0,0.5328205876735345,32,963.0
145.0,32,976.0,6.777777777777778,8.921967154754391,32,1083.0,0.5172549242016132,32,1083.0
150.0,32,1064.0,7.1891891891891895,9.16090517370747,32,1130.0,0.5345971266136558,32,1130.0
155.0,25,1152.0,7.836734693877551,9.065992103830354,25,1242.0,0.5523102964573952,25,1242.0
160.0,32,1297.0,8.646666666666667,9.375729413977808,32,1374.0,0.5517295908671126,32,1374.0
165.0,32,1428.0,9.64864864864865,8.982341224128536,32,1493.0,0.5247577983255431,32,1493.0
170.0,40,1589.0,10.664429530201343,8.60678006176619,40,1634.0,0.5143829824499148,40,1634.0
175.0,33,968.0,6.453333333333333,8.645888553629336,33,1478.0,0.5355160208639925,33,1478.0
180.0,30,473.0,3.1533333333333333,8.404879096912316,30,1030.0,0.5299016349872235,30,1030.0
185.0,27,269.0,1.8053691275167785,8.158174287409432,27,1066.0,0.5394768890899494,27,1066.0
190.0,29,358.0,2.3398692810457518,8.101209583303257,29,1171.0,0.5374726676017729,29,1171.0
195.0,34,474.0,3.0,7.385146801894783,34,1155.0,0.45596864100293766,34,1155.0
200.0,43,636.0,3.901840490797546,7.26324928486525,43,1083.0,0.44805177755773423,43,1083.0
205.0,30,225.0,1.347305389221557,7.254828783619301,30,953.0,0.4535979792345385,30,953.0
210.0,23,143.0,0.8265895953757225,8.62099052226304,23,710.0,0.5424711060634756,23,710.0
215.0,30,275.0,1.5536723163841808,9.006883222637452,30,681.0,0.5506120218957303,30,681.0
220.0,35,362.0,1.989010989010989,8.664531452867712,35,725.0,0.505440677051343,35,725.0
225.0,36,445.0,2.39247311827957,8.539552878045411,36,626.0,0.5120572546428651,36,626.0
230.0,28,487.0,2.5767195767195767,8.307208855220429,28,731.0,0.4990692186781686,28,731.0
235.0,38,647.0,3.387434554973822,8.78512808025057,38,848.0,0.5163723595792293,38,848.0
240.0,44,853.0,4.465968586387435,8.527408034567381,44,1049.0,0.5001319507230726,44,1049.0
245.0,48,1088.0,5.756613756613756,8.186851590207498,48,1284.0,0.47684607733956735,48,1284.0
250.0,48,1328.0,6.81025641025641,8.199256160160203,48,1524.0,0.47978966490207337,48,1524.0
255.0,53,1583.0,8.15979381443299,8.108162253037374,53,1779.0,0.48630755169603257,53,1779.0
260.0,55,1851.0,9.845744680851064,7.935591830973081,55,2047.0,0.46792509686690903,55,2047.0
265.0,59,2140.0,11.443850267379679,7.681067444083206,59,2336.0,0.4732896065347862,59,2336.0
270.0,61,2441.0,12.915343915343914,7.358953830315569,61,2637.0,0.444684683804418,61,2637.0
275.0,53,1829.0,9.940217391304348,6.908379198391492,53,2532.0,0.4235040705896592,53,2532.0
280.0,53,1429.0,7.724324324324324,6.976295122273742,52,2345.0,0.41801455317041003,52,2345.0
285.0,54,1369.0,7.320855614973262,7.151185272680383,54,2279.0,0.4124443467779625,54,2279.0
