step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,T1_stopped,T1_accumulated_waiting_time,T1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.306520961507077,0,0.0,0.9204525406414313,0,0.0
10.0,0,0.0,0.0,13.47438935686701,0,0.0,0.9396081972417168,0,0.0
15.0,0,0.0,0.0,13.982927090035975,0,0.0,0.9572078194992167,0,0.0
20.0,0,0.0,0.0,13.771684002275773,0,0.0,0.9415077300848848,0,0.0
25.0,0,0.0,0.0,13.234275112821786,0,0.0,0.9101182109148261,0,0.0
30.0,2,4.0,0.0784313725490196,12.399157923614467,2,4.0,0.8653379764405177,2,4.0
35.0,0,0.0,0.0,12.513156316868352,0,0.0,0.9066485458566227,0,0.0
40.0,1,2.0,0.030303030303030304,12.658859910488054,1,2.0,0.8935549149708859,1,2.0
45.0,0,0.0,0.0,12.288372889959652,0,0.0,0.8754747992567398,0,0.0
50.0,10,25.0,0.30864197530864196,10.660868811572275,10,25.0,0.7233800136640964,10,25.0
55.0,11,62.0,0.6813186813186813,10.786283153081305,11,67.0,0.7416577822156705,11,67.0
60.0,14,122.0,1.2842105263157895,9.687922870001067,14,122.0,0.6840573149125615,14,122.0
65.0,18,206.0,2.0396039603960396,9.64023382186923,18,206.0,0.6650349315901779,18,206.0
70.0,24,316.0,2.981132075471698,9.11170170536489,24,316.0,0.6236620451770267,24,316.0
75.0,9,65.0,0.5701754385964912,9.263527947240451,9,264.0,0.6543241061719616,9,264.0
80.0,6,39.0,0.325,10.73839833760565,6,92.0,0.7281507294441639,6,92.0
85.0,7,70.0,0.5645161290322581,11.433991171731597,7,70.0,0.7817163275661542,7,70.0
90.0,9,19.0,0.14960629921259844,10.847505615652778,9,55.0,0.7271579952210188,9,55.0
95.0,13,75.0,0.5639097744360902,10.644555389110145,13,75.0,0.7150081576730482,13,75.0
100.0,7,66.0,0.48175182481751827,10.803912418461355,7,77.0,0.7646915707845447,7,77.0
105.0,11,113.0,0.8014184397163121,10.681791616088226,11,113.0,0.7058918270917164,11,113.0
110.0,14,165.0,1.1538461538461537,10.492254785987097,14,165.0,0.6820055103147367,14,165.0
115.0,26,266.0,1.8472222222222223,9.786368858298854,26,266.0,0.5940302403494152,26,266.0
120.0,22,176.0,1.2222222222222223,9.459957598861736,22,291.0,0.5882006890026481,22,291.0
125.0,22,186.0,1.3191489361702127,9.27581643405429,22,250.0,0.5827536760663202,22,250.0
130.0,25,279.0,1.9109589041095891,8.995246895952878,25,355.0,0.5600986796787518,25,355.0
135.0,36,440.0,2.9139072847682117,8.797303918276723,36,511.0,0.5410958970403089,36,511.0
140.0,36,567.0,3.6818181818181817,8.844980992073095,36,642.0,0.5309969496634882,36,642.0
145.0,36,724.0,4.611464968152866,8.602778529765683,36,775.0,0.5190584074076331,36,775.0
150.0,19,220.0,1.375,9.081315056317269,19,664.0,0.564049493610025,19,664.0
155.0,15,87.0,0.54375,9.690024460287159,15,274.0,0.6002949830833613,15,274.0
160.0,16,107.0,0.6484848484848484,9.361966225827912,16,294.0,0.5482837998356797,16,294.0
165.0,32,198.0,1.2147239263803682,8.977749599774533,32,385.0,0.5200992981664502,32,385.0
170.0,37,349.0,2.052941176470588,8.67028608262079,37,518.0,0.46105237402801547,37,518.0
175.0,29,260.0,1.5294117647058822,8.152741100412836,29,524.0,0.4638173503180278,29,524.0
180.0,16,216.0,1.2705882352941176,9.031296731350917,16,383.0,0.5584232372012893,16,383.0
185.0,25,121.0,0.7245508982035929,8.600939416316,25,391.0,0.5101433437858981,25,391.0
190.0,36,249.0,1.509090909090909,8.631247059354552,36,429.0,0.5176684490944535,36,429.0
195.0,22,255.0,1.5548780487804879,8.910800151904876,22,473.0,0.5639453431958169,22,473.0
200.0,21,325.0,1.9345238095238095,9.872786779413202,21,434.0,0.6349243316161988,21,434.0
205.0,22,435.0,2.604790419161677,10.151788968880822,22,497.0,0.6562722796178593,22,497.0
210.0,19,286.0,1.7546012269938651,9.908729183959377,19,462.0,0.6342807081449742,19,462.0
215.0,24,248.0,1.4761904761904763,9.697030595784534,24,434.0,0.5886018574196317,24,434.0
220.0,14,175.0,1.023391812865497,9.97219027288701,14,425.0,0.6299140492402961,14,425.0
225.0,16,235.0,1.4242424242424243,10.176997400130713,16,476.0,0.6393742329517941,16,476.0
230.0,17,117.0,0.7267080745341615,9.818073605636652,17,470.0,0.6141121740001507,17,470.0
235.0,22,159.0,0.9875776397515528,9.5775644859078,22,416.0,0.5985916521636975,22,416.0
240.0,22,163.0,1.0,9.07621701110558,22,433.0,0.5554453984204715,22,433.0
245.0,29,230.0,1.4285714285714286,8.306382299358033,29,408.0,0.46780142470400843,29,408.0
250.0,20,117.0,0.73125,8.64317039682383,20,447.0,0.5343549604289503,20,447.0
255.0,15,135.0,0.8653846153846154,9.632022727434903,15,420.0,0.6136930456427822,15,420.0
260.0,16,177.0,1.0993788819875776,9.417350892286539,16,442.0,0.58256004855184,16,442.0
265.0,25,263.0,1.6134969325153374,9.07304907374957,25,504.0,0.5697371291581901,25,504.0
270.0,20,306.0,1.8545454545454545,8.780794159109364,20,577.0,0.5448986333280279,20,577.0
275.0,21,387.0,2.3035714285714284,9.424974303476606,21,629.0,0.5722402374068803,21,629.0
280.0,27,461.0,2.744047619047619,9.23141854321314,27,691.0,0.5474733749072556,27,691.0
285.0,29,576.0,3.4491017964071857,9.15401081175216,29,745.0,0.5554628206755082,29,745.0
290.0,26,383.0,2.2662721893491122,8.773893779582997,26,719.0,0.548006021702073,26,719.0
295.0,26,212.0,1.3006134969325154,8.09507380577733,26,651.0,0.490812652039045,26,651.0
300.0,33,332.0,2.024390243902439,7.719390489184941,33,772.0,0.4555703351093301,33,772.0
305.0,45,505.0,3.0792682926829267,7.535390880850977,45,909.0,0.42873590069559075,45,909.0
310.0,50,684.0,4.1454545454545455,7.223071933172523,50,1041.0,0.4254776254025374,50,1041.0
315.0,47,876.0,5.214285714285714,7.477094328805045,47,1103.0,0.4465526243371951,47,1103.0
320.0,38,436.0,2.5497076023391814,7.155020739208655,38,1022.0,0.4418550026083394,38,1022.0
325.0,25,206.0,1.2046783625730995,8.546199324316005,25,723.0,0.5143927756172604,25,723.0
330.0,28,210.0,1.1931818181818181,8.335546528587077,28,728.0,0.4649810293486598,28,728.0
335.0,47,324.0,1.8,7.96690714384602,47,808.0,0.4207546819353335,47,808.0
340.0,53,529.0,2.8594594594594596,7.823109707418637,53,1016.0,0.4183964664102939,53,1016.0
345.0,37,445.0,2.379679144385027,8.046904823155344,37,1051.0,0.4662956676454424,37,1051.0
350.0,24,402.0,2.161290322580645,8.814172655920656,24,840.0,0.5224892134009187,24,840.0
355.0,24,290.0,1.5183246073298429,8.766991835179557,24,810.0,0.5104271451555654,24,810.0
360.0,35,198.0,1.0476190476190477,8.375304248937182,35,717.0,0.47947470990061664,35,717.0
365.0,40,278.0,1.5027027027027027,8.17793997283376,40,841.0,0.47616737590895775,40,841.0
370.0,49,430.0,2.349726775956284,7.574588732360478,49,967.0,0.4371634589469509,49,967.0
375.0,38,286.0,1.6067415730337078,7.419938016276788,38,1003.0,0.44555679511490004,38,1003.0
380.0,26,203.0,1.1153846153846154,8.519374827382975,26,885.0,0.5048346441651396,26,885.0
385.0,29,243.0,1.3206521739130435,8.2146864911325,29,953.0,0.47372688403596763,29,953.0
390.0,38,396.0,2.1405405405405404,8.032042929918019,38,1044.0,0.4521220027577957,38,1044.0
395.0,47,605.0,3.3060109289617485,7.796709219379776,47,1232.0,0.41671365570173885,47,1232.0
400.0,54,859.0,4.569148936170213,7.6110301612851545,54,1433.0,0.41711732231802234,54,1433.0
405.0,41,728.0,3.831578947368421,7.399386510157384,41,1462.0,0.40064893871565455,41,1462.0
410.0,37,772.0,4.172972972972973,8.057949637475069,37,1307.0,0.46794244139062985,37,1307.0
415.0,37,891.0,4.764705882352941,8.570482947127875,37,1389.0,0.5002697326019456,37,1389.0
420.0,40,1065.0,5.575916230366492,8.396769771624193,40,1554.0,0.4746250085679291,40,1554.0
425.0,42,1166.0,6.169312169312169,8.23583885634452,42,1687.0,0.473513994779708,42,1687.0
430.0,50,1317.0,6.931578947368421,7.700211113136263,50,1818.0,0.42313412951176316,50,1818.0
435.0,53,1037.0,5.51595744680851,7.191558677983615,53,1796.0,0.39731925552820674,53,1796.0
