step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,T1_stopped,T1_accumulated_waiting_time,T1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,14.70670210030581,0,0.0,0.936262468353255,0,0.0
10.0,0,0.0,0.0,14.76919117270577,0,0.0,0.9513848064279363,0,0.0
15.0,0,0.0,0.0,14.794318671392544,0,0.0,0.9576447719977793,0,0.0
20.0,0,0.0,0.0,14.180376407181589,0,0.0,0.9351627641043871,0,0.0
25.0,0,0.0,0.0,13.54407704432911,0,0.0,0.9137648533174764,0,0.0
30.0,2,5.0,0.09803921568627451,13.024480902669124,2,5.0,0.8880579757743045,2,5.0
35.0,2,15.0,0.2542372881355932,12.832785879985348,2,15.0,0.8755134558943659,2,15.0
40.0,1,2.0,0.030303030303030304,12.670600607097521,1,2.0,0.8705037456541954,1,2.0
45.0,5,17.0,0.22972972972972974,12.285588353465187,5,17.0,0.8056195890034783,5,17.0
50.0,5,34.0,0.43037974683544306,11.74797232133495,5,34.0,0.8059163711313333,5,34.0
55.0,8,63.0,0.7159090909090909,11.266099443684336,8,63.0,0.7616840695717867,8,63.0
60.0,8,92.0,1.0,10.837827710177756,8,94.0,0.7201849843248728,8,94.0
65.0,14,150.0,1.5,10.837942623100014,14,150.0,0.7111291522536711,14,150.0
70.0,12,71.0,0.6698113207547169,10.432742104290863,12,115.0,0.6674524565449821,12,115.0
75.0,19,146.0,1.2920353982300885,10.29915862978871,19,156.0,0.6456596273276839,19,156.0
80.0,9,38.0,0.3220338983050847,10.200748285835042,9,130.0,0.6492724492989945,9,130.0
85.0,8,51.0,0.4214876033057851,11.00364796990211,8,77.0,0.7302614724361595,8,77.0
90.0,11,73.0,0.5748031496062992,10.940070232674836,11,103.0,0.7096974266498384,11,103.0
95.0,16,119.0,0.8880597014925373,10.03541290621704,16,146.0,0.6127817073784549,16,146.0
100.0,9,106.0,0.7571428571428571,10.236899978388418,9,159.0,0.6564985244492257,9,159.0
105.0,12,147.0,1.0208333333333333,10.839829871848817,12,163.0,0.6997572049813219,12,163.0
110.0,15,217.0,1.5390070921985815,10.565287888795412,15,227.0,0.6954348558778004,15,227.0
115.0,14,225.0,1.5957446808510638,9.995742606672541,14,269.0,0.6551145494163473,14,269.0
120.0,16,290.0,2.0714285714285716,9.955164726503277,16,301.0,0.6712646410047922,16,301.0
125.0,15,336.0,2.3661971830985915,9.637006522411566,15,344.0,0.6452900843875562,15,344.0
130.0,20,429.0,2.9586206896551723,9.668104044723739,20,437.0,0.6393420660575965,20,437.0
135.0,18,187.0,1.3169014084507042,9.664419631034821,18,396.0,0.6150929895918158,18,396.0
140.0,18,143.0,1.0070422535211268,9.96194022570278,18,243.0,0.6345329011953826,18,243.0
145.0,14,179.0,1.2517482517482517,10.028096982199218,14,266.0,0.659249082031553,14,266.0
150.0,19,267.0,1.8287671232876712,10.333385916251018,19,345.0,0.6612523910003062,19,345.0
155.0,14,135.0,0.9310344827586207,9.843270446382027,14,326.0,0.6234916550321291,14,326.0
160.0,17,136.0,0.9251700680272109,9.49146555724155,17,279.0,0.6223167555902513,17,279.0
165.0,15,171.0,1.1324503311258278,9.624601631784763,15,323.0,0.6271400347471016,15,323.0
170.0,22,266.0,1.75,9.975853149018668,22,410.0,0.6328070032981866,22,410.0
175.0,24,192.0,1.2549019607843137,9.350004022231795,24,420.0,0.5636817505784547,24,420.0
180.0,27,209.0,1.3483870967741935,9.319315924294179,27,393.0,0.5625282596432685,27,393.0
185.0,25,182.0,1.1592356687898089,9.239243944819412,25,396.0,0.5506029729620069,25,396.0
190.0,31,221.0,1.4076433121019107,8.85772205754522,31,446.0,0.5390215923966999,31,446.0
195.0,27,278.0,1.8657718120805369,8.588147089956212,27,520.0,0.5355705069874159,27,520.0
200.0,33,391.0,2.538961038961039,8.617473426696693,33,576.0,0.5288694264322692,33,576.0
205.0,38,521.0,3.2974683544303796,8.218102004103173,38,688.0,0.49494209030695013,38,688.0
210.0,45,687.0,4.29375,8.000691347426542,44,838.0,0.4652482762862227,44,838.0
215.0,50,902.0,5.533742331288344,7.751086709196688,50,1034.0,0.428152846191829,50,1034.0
220.0,53,1065.0,6.454545454545454,7.719496504297896,53,1243.0,0.4201477765500136,53,1243.0
225.0,56,1319.0,7.804733727810651,7.1799922586623,56,1436.0,0.3867141253097213,56,1436.0
230.0,66,1595.0,9.166666666666666,6.800101734169152,66,1710.0,0.3583970681724374,66,1710.0
235.0,72,1907.0,10.835227272727273,6.615515435662826,72,1993.0,0.3495286687557633,72,1993.0
240.0,53,978.0,5.433333333333334,6.7005169793869905,53,1822.0,0.3659757031689437,53,1822.0
245.0,30,262.0,1.4395604395604396,7.810019394237336,30,1175.0,0.42514208862424513,30,1175.0
250.0,23,153.0,0.8181818181818182,7.890897741269634,23,1245.0,0.4251181181374357,23,1245.0
255.0,39,290.0,1.5104166666666667,7.572114193034163,39,1350.0,0.40196016554086,39,1350.0
260.0,60,368.0,1.868020304568528,7.192543222867043,60,1521.0,0.37410963113405504,60,1521.0
265.0,73,682.0,3.4444444444444446,6.891681933513767,73,1747.0,0.3680121958213522,73,1747.0
270.0,59,619.0,3.1262626262626263,6.819984576284611,59,1686.0,0.40060561686381757,59,1686.0
275.0,34,312.0,1.5445544554455446,7.909748928387714,34,1112.0,0.4552139171134806,34,1112.0
280.0,29,283.0,1.407960199004975,8.120162862391473,29,1190.0,0.4994752094678339,29,1190.0
