step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,T1_stopped,T1_accumulated_waiting_time,T1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,11.320025301562904,0,0.0,0.8904922283510428,0,0.0
10.0,0,0.0,0.0,12.804179366897333,0,0.0,0.9277612380227781,0,0.0
15.0,0,0.0,0.0,13.415835988505377,0,0.0,0.9276870907219648,0,0.0
20.0,0,0.0,0.0,13.227284275001807,0,0.0,0.9359608997917186,0,0.0
25.0,0,0.0,0.0,13.415737172541874,0,0.0,0.9367202211918587,0,0.0
30.0,0,0.0,0.0,12.798508320400176,0,0.0,0.9126098485671897,0,0.0
35.0,1,1.0,0.01694915254237288,12.805834414092159,1,1.0,0.8838150843574096,1,1.0
40.0,1,6.0,0.09090909090909091,11.884285419934487,1,6.0,0.8276844466821615,1,6.0
45.0,7,33.0,0.44,11.013024587788133,7,33.0,0.778634438394268,7,33.0
50.0,13,82.0,1.025,9.757365866317238,13,82.0,0.6897983906115014,13,82.0
55.0,8,66.0,0.75,10.024533810670123,8,90.0,0.7380621836862149,8,90.0
60.0,8,97.0,1.043010752688172,11.076634707219252,8,101.0,0.7805377143570197,8,101.0
65.0,10,141.0,1.396039603960396,11.038715282433472,10,145.0,0.7706402982303178,10,145.0
70.0,15,203.0,1.897196261682243,10.431600086322206,15,207.0,0.7063219551348459,15,207.0
75.0,21,296.0,2.6194690265486726,9.782439979972816,21,300.0,0.6468246686346145,21,300.0
80.0,19,177.0,1.5128205128205128,9.313351144064942,19,294.0,0.6394646309768464,19,294.0
85.0,23,230.0,1.9166666666666667,9.090129227158307,23,266.0,0.6101492133474408,23,266.0
90.0,12,57.0,0.456,8.7425683271132,12,241.0,0.5947366178251775,12,241.0
95.0,11,84.0,0.6461538461538462,10.128136209518201,11,128.0,0.7095876116022681,11,128.0
100.0,10,52.0,0.3851851851851852,9.860665218311443,10,135.0,0.6668963032483383,10,135.0
105.0,18,129.0,0.9148936170212766,9.656845097120693,18,169.0,0.6455658224142728,18,169.0
110.0,27,250.0,1.7006802721088434,9.459631434430118,27,290.0,0.591892569200815,27,290.0
115.0,17,211.0,1.388157894736842,9.310174303317178,17,316.0,0.5916013525193398,17,316.0
120.0,17,255.0,1.6666666666666667,10.207719391459605,17,328.0,0.6735458490793231,17,328.0
125.0,15,292.0,1.8838709677419354,10.045099409242813,15,381.0,0.6713783866236591,15,381.0
130.0,20,369.0,2.3503184713375798,9.853281977611882,20,449.0,0.6534691141959302,20,449.0
135.0,29,490.0,3.1012658227848102,8.987620268331879,29,563.0,0.5721814566549265,29,563.0
140.0,28,339.0,2.2012987012987013,8.666800785332697,28,559.0,0.5656609953476409,28,559.0
145.0,26,289.0,1.864516129032258,8.812481426468434,26,477.0,0.573950954301792,26,477.0
150.0,34,441.0,2.8451612903225807,8.35043199935112,34,513.0,0.538575513317975,34,513.0
155.0,36,555.0,3.627450980392157,7.909251877064746,36,669.0,0.5059983966025926,36,669.0
160.0,43,751.0,4.940789473684211,8.164326098450287,43,837.0,0.5236968878442908,43,837.0
165.0,53,988.0,6.457516339869281,7.25176018643933,51,1057.0,0.4512517608780387,51,1057.0
170.0,54,1177.0,7.40251572327044,6.772639325054227,54,1280.0,0.40874606342268943,54,1280.0
175.0,61,1424.0,8.578313253012048,6.498366949825488,61,1518.0,0.3730629276837336,61,1518.0
180.0,68,1749.0,10.288235294117648,6.109319573609643,68,1802.0,0.34524057680770964,68,1802.0
185.0,72,2036.0,11.634285714285713,6.309748398950656,72,2125.0,0.36030801868969503,72,2125.0
190.0,75,2353.0,13.0,6.3570696618615825,75,2470.0,0.36267737364959957,75,2470.0
195.0,80,2711.0,14.733695652173912,6.13683680046611,80,2829.0,0.34142232066178285,80,2829.0
200.0,86,3132.0,16.571428571428573,6.313333276997978,86,3216.0,0.3558400799197892,86,3216.0
205.0,69,1976.0,10.133333333333333,6.427822560092193,69,3025.0,0.3628955337790911,69,3025.0
210.0,45,741.0,3.742424242424242,7.857021421906849,45,2099.0,0.4463559958579554,45,2099.0
215.0,28,213.0,1.0757575757575757,7.694908973972838,28,2130.0,0.4552216368091844,28,2130.0
220.0,38,235.0,1.1576354679802956,7.360245412078798,38,2182.0,0.40211565958605117,38,2182.0
225.0,45,241.0,1.1476190476190475,7.069713680495011,45,1967.0,0.36375417399762094,45,1967.0
230.0,31,260.0,1.2206572769953052,8.06571797267587,31,1374.0,0.4327570984444359,31,1374.0
235.0,24,343.0,1.602803738317757,9.076960237876534,24,989.0,0.5467464169705463,24,989.0
240.0,28,399.0,1.9275362318840579,8.499219482148343,28,1065.0,0.4712680213119814,28,1065.0
245.0,52,603.0,2.9271844660194173,7.6388106307482495,52,1243.0,0.40281918758927826,52,1243.0
250.0,61,577.0,2.734597156398104,7.187405525350339,61,1392.0,0.3671434307189998,61,1392.0
255.0,62,613.0,2.9757281553398056,7.339982456518116,62,1485.0,0.39447236060466306,62,1485.0
260.0,63,889.0,4.294685990338165,7.336007405853985,63,1650.0,0.3994235285357094,63,1650.0
265.0,53,698.0,3.3883495145631066,7.1863173924297925,53,1578.0,0.4259347269939434,53,1578.0
270.0,32,330.0,1.5865384615384615,7.998670565987529,32,1190.0,0.4554678078489201,32,1190.0
275.0,25,265.0,1.311881188118812,8.991464992324497,25,914.0,0.5254851353397445,25,914.0
280.0,24,315.0,1.5517241379310345,9.498322660553738,24,770.0,0.5786206284254884,24,770.0
285.0,25,242.0,1.1690821256038648,8.901901425625939,25,758.0,0.5376815620547978,25,758.0
290.0,38,372.0,1.8146341463414635,8.507016416949893,38,813.0,0.4894026293327891,38,813.0
295.0,54,608.0,2.9371980676328504,8.230428990319794,54,1037.0,0.42753385555361906,54,1037.0
300.0,68,916.0,4.46829268292683,7.796142624530246,68,1345.0,0.39980192069919496,68,1345.0
305.0,62,907.0,4.49009900990099,7.6867890154941065,62,1493.0,0.414282209719088,62,1493.0
310.0,62,1008.0,5.142857142857143,7.443971533583335,61,1555.0,0.40928024913128547,61,1555.0
315.0,61,1172.0,6.201058201058201,7.324105023252503,61,1743.0,0.4148395089903704,61,1743.0
320.0,44,729.0,3.877659574468085,7.158222745666746,44,1681.0,0.40795712075873203,44,1681.0
325.0,28,359.0,1.8697916666666667,8.393233826399387,28,1325.0,0.48321274489707194,28,1325.0
330.0,27,249.0,1.263959390862944,8.276481540486886,27,1274.0,0.4674825929903739,27,1274.0
335.0,44,322.0,1.6428571428571428,8.056038377549713,44,1456.0,0.42397305007636193,44,1456.0
