step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,T1_stopped,T1_accumulated_waiting_time,T1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.75068836761717,0,0.0,0.9220709600408953,0,0.0
10.0,0,0.0,0.0,12.54791963656412,0,0.0,0.8845238197229877,0,0.0
15.0,0,0.0,0.0,12.102503483426753,0,0.0,0.8462999057551254,0,0.0
20.0,0,0.0,0.0,12.160077597537263,0,0.0,0.8539355631958776,0,0.0
25.0,1,1.0,0.017543859649122806,12.135181867929122,1,1.0,0.8586837507735294,1,1.0
30.0,0,0.0,0.0,12.47546163986142,0,0.0,0.8721755603380461,0,0.0
35.0,0,0.0,0.0,12.506465006958232,0,0.0,0.8467541238911837,0,0.0
40.0,0,0.0,0.0,11.962946609595907,0,0.0,0.8177342212242815,0,0.0
45.0,6,19.0,0.17592592592592593,10.733975586719112,6,19.0,0.7378053082583574,6,19.0
50.0,15,68.0,0.5666666666666667,9.52647451989428,15,70.0,0.6550001839915933,15,70.0
55.0,25,175.0,1.3671875,8.816034459610886,25,175.0,0.607007377956326,25,175.0
60.0,32,316.0,2.273381294964029,7.962975499145462,32,316.0,0.5663762943218461,32,316.0
65.0,43,510.0,3.4,7.844353036598565,43,510.0,0.5330392602753977,43,510.0
70.0,52,753.0,4.591463414634147,7.656904656258531,51,750.0,0.5108497892163922,51,750.0
75.0,59,1028.0,5.840909090909091,7.546130588238017,59,1028.0,0.5033379369447915,59,1028.0
80.0,62,1288.0,6.7434554973821985,7.255830209869332,62,1320.0,0.482991404638897,62,1320.0
85.0,73,1620.0,7.980295566502463,6.71598962107015,73,1625.0,0.4461367268428879,73,1625.0
90.0,62,1036.0,4.841121495327103,6.496254831011964,62,1638.0,0.4291654604977426,62,1638.0
95.0,46,489.0,2.2227272727272727,7.306641884597748,46,1127.0,0.4477634005781828,46,1127.0
100.0,40,371.0,1.6271929824561404,7.528289783732081,40,1213.0,0.4527384716405805,40,1213.0
105.0,61,497.0,2.079497907949791,7.0231879504914945,59,1427.0,0.4091981932548927,59,1427.0
110.0,85,693.0,2.739130434782609,6.622216402486442,85,1796.0,0.36856645748650146,85,1796.0
115.0,103,966.0,3.659090909090909,6.0206448114696425,103,2225.0,0.32345440314834073,103,2225.0
120.0,99,928.0,3.36231884057971,5.982157122319796,99,2410.0,0.33903282915761845,99,2410.0
125.0,71,694.0,2.4964028776978417,6.783427322037804,71,2193.0,0.3777759286882626,71,2193.0
130.0,50,424.0,1.4722222222222223,6.73503949832756,50,2365.0,0.36916432262141313,50,2365.0
135.0,61,402.0,1.3958333333333333,6.617143236096915,59,2533.0,0.36035209706312954,59,2533.0
140.0,77,521.0,1.8027681660899655,6.33675859171149,77,2820.0,0.3218956424982996,77,2820.0
145.0,100,790.0,2.7241379310344827,5.919796592692659,100,3233.0,0.3019288618911614,100,3233.0
150.0,97,846.0,2.877551020408163,5.562365525001747,97,3445.0,0.2917701614322129,97,3445.0
155.0,91,722.0,2.4147157190635453,6.157661954414646,91,3325.0,0.32373300048655707,91,3325.0
160.0,65,452.0,1.4966887417218544,6.078037709782032,65,3500.0,0.31759302917287674,65,3500.0
165.0,65,398.0,1.2922077922077921,6.109643824717184,64,3691.0,0.3205118225395813,64,3691.0
170.0,67,397.0,1.2806451612903227,5.793230416974248,67,3822.0,0.310555314895384,67,3822.0
175.0,60,408.0,1.3118971061093248,5.79497147472243,60,3654.0,0.29015212938693385,60,3654.0
180.0,59,477.0,1.523961661341853,5.620811979001826,59,3854.0,0.2955421259151814,59,3854.0
185.0,73,667.0,2.1107594936708862,5.560596137100387,71,4094.0,0.2892714559172364,71,4094.0
190.0,95,882.0,2.782334384858044,5.14055740191685,95,4428.0,0.25061325861906686,95,4428.0
195.0,122,1257.0,3.891640866873065,5.0323612831585605,122,4842.0,0.24570272122536183,122,4842.0
200.0,135,1659.0,5.027272727272727,4.9071060965459266,135,5413.0,0.2617906970120613,135,5413.0
205.0,143,2102.0,6.36969696969697,4.639242521483376,141,6002.0,0.24820408700608398,141,6002.0
210.0,158,2695.0,7.9733727810650885,4.61399217170748,155,6738.0,0.24718060451237264,155,6738.0
215.0,147,2537.0,7.353623188405797,4.4921001653630945,147,7148.0,0.24499118159575206,147,7148.0
220.0,142,2059.0,5.866096866096866,4.876835555893164,141,6967.0,0.2615561770904207,141,6967.0
225.0,139,1775.0,5.028328611898017,4.963206612590542,138,7204.0,0.2610522594604459,138,7204.0
230.0,135,1448.0,4.044692737430168,4.893326235534429,134,7759.0,0.2551026146212893,134,7759.0
235.0,134,1415.0,3.952513966480447,4.723456896382272,132,8339.0,0.24831283434488105,132,8339.0
240.0,125,1475.0,4.097222222222222,4.67929157918525,125,8603.0,0.2292581556603038,125,8603.0
245.0,126,1521.0,4.178571428571429,4.897157769179573,126,8297.0,0.2337092269149529,126,8297.0
250.0,107,1526.0,4.091152815013404,5.116376409313874,107,8681.0,0.25209281019992774,107,8681.0
255.0,112,1677.0,4.472,5.068149115360264,110,9110.0,0.25081097205178693,110,9110.0
260.0,124,1740.0,4.64,4.783640617470449,123,9677.0,0.23709533326874493,123,9677.0
265.0,145,1935.0,5.06544502617801,4.470957639793452,145,10219.0,0.22429742532275615,145,10219.0
270.0,155,2253.0,5.944591029023747,3.963002460691015,155,10876.0,0.19476242336624933,155,10876.0
275.0,170,2689.0,7.13262599469496,3.790500640793623,169,11560.0,0.18512248638158674,169,11560.0
280.0,187,3364.0,8.852631578947369,3.3650646710392875,187,12316.0,0.15979382152301036,187,12316.0
285.0,216,4187.0,10.932114882506527,3.184283282230686,216,13080.0,0.1555860813244369,216,13080.0
290.0,205,4118.0,10.780104712041885,3.2579558082041227,205,13434.0,0.16286679424791395,205,13434.0
295.0,183,3601.0,9.377604166666666,3.7917013247706417,183,12807.0,0.19176236384879017,183,12807.0
300.0,155,2909.0,7.383248730964467,3.905091739356826,155,13413.0,0.1933746062887552,155,13413.0
305.0,153,2476.0,6.19,3.9953974235914997,151,14014.0,0.1977204439181984,151,14014.0
310.0,155,1935.0,4.777777777777778,3.9085542639982607,154,14775.0,0.18611594750582441,154,14775.0
315.0,158,1641.0,4.051851851851852,3.7551454193380094,158,15409.0,0.175632374085301,158,15409.0
320.0,159,1623.0,3.948905109489051,3.614743994071473,159,16061.0,0.16799724607116825,159,16061.0
325.0,169,2060.0,4.963855421686747,3.5617413247502783,168,16708.0,0.16912882068245047,168,16708.0
330.0,189,2693.0,6.552311435523114,3.239076153011301,189,17602.0,0.1533990702446736,189,17602.0
335.0,212,3461.0,8.319711538461538,2.9429989755609705,212,18293.0,0.1300932312348457,212,18293.0
340.0,217,3469.0,8.20094562647754,2.9080671296307137,217,18483.0,0.13505558492026304,217,18483.0
345.0,203,3074.0,7.1990632318501175,3.3803562289768485,203,17558.0,0.1502444478890439,203,17558.0
350.0,193,2960.0,6.820276497695852,3.6729581287792272,193,16740.0,0.16030002831333304,193,16740.0
355.0,187,2858.0,6.510250569476082,4.018922189472985,187,16113.0,0.17097834961012756,187,16113.0
360.0,175,2703.0,6.060538116591928,4.057576662929227,175,16767.0,0.18262013425744564,175,16767.0
365.0,174,2681.0,6.011210762331839,3.9257143260296194,174,17146.0,0.18377409793650235,174,17146.0
370.0,164,2047.0,4.569196428571429,3.7906593936094923,164,17718.0,0.17653307742752103,164,17718.0
375.0,162,1953.0,4.282894736842105,3.9964794580014606,160,18150.0,0.18365485124739744,160,18150.0
380.0,158,1742.0,3.8118161925601752,3.7002023136926128,158,18417.0,0.17055543555705197,158,18417.0
385.0,141,1360.0,2.982456140350877,3.84401058521426,141,17989.0,0.173763687458925,141,17989.0
390.0,134,1236.0,2.734513274336283,4.041952899059008,134,16581.0,0.17360688841880048,134,16581.0
395.0,134,1268.0,2.824053452115813,4.382082254026559,134,15713.0,0.1943659480837718,134,15713.0
400.0,132,1353.0,3.0,4.197891186422093,132,16203.0,0.19254580641298324,132,16203.0
405.0,156,1562.0,3.471111111111111,3.781244368194883,156,16419.0,0.16676885891467252,156,16419.0
410.0,155,1458.0,3.2043956043956046,3.6746192627807304,155,16910.0,0.16253455199863237,155,16910.0
415.0,163,1547.0,3.3777292576419216,3.6732889485963045,160,17326.0,0.1576858830748433,160,17326.0
420.0,161,1447.0,3.1456521739130436,3.5669122285048016,160,17706.0,0.15431925276381345,160,17706.0
425.0,165,1332.0,2.8461538461538463,3.7840741248452088,164,17566.0,0.16644932875680618,164,17566.0
