step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,T1_stopped,T1_accumulated_waiting_time,T1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,11.097131127740981,0,0.0,0.9036122740282633,0,0.0
10.0,0,0.0,0.0,12.392146544635963,0,0.0,0.9472078917517782,0,0.0
15.0,0,0.0,0.0,12.013747004724939,0,0.0,0.9195035455975026,0,0.0
20.0,0,0.0,0.0,12.463318496188704,0,0.0,0.9312490960047516,0,0.0
25.0,0,0.0,0.0,12.711888560018586,0,0.0,0.9431554312152809,0,0.0
30.0,1,3.0,0.058823529411764705,12.2014817794822,1,3.0,0.9085061939854404,1,3.0
35.0,3,14.0,0.23728813559322035,11.480011798480518,3,14.0,0.8589159466474956,3,14.0
40.0,7,39.0,0.5909090909090909,10.04372797606729,7,39.0,0.7620959500266724,7,39.0
45.0,16,102.0,1.36,8.877893383891108,16,102.0,0.6687461352057441,16,102.0
50.0,3,28.0,0.345679012345679,9.901623083002487,3,64.0,0.7630993254185438,3,64.0
55.0,4,44.0,0.4835164835164835,11.181362247085495,4,44.0,0.7976674546137057,4,44.0
60.0,9,83.0,0.8556701030927835,11.184849634139818,9,83.0,0.7469594669598939,9,83.0
65.0,14,143.0,1.349056603773585,10.6884239673207,14,143.0,0.6911721855044477,14,143.0
70.0,14,213.0,1.868421052631579,11.01537972095325,14,213.0,0.7109729978026301,14,213.0
75.0,10,177.0,1.475,10.786643174318732,10,223.0,0.7354935594690294,10,223.0
80.0,16,226.0,1.8991596638655461,9.912328467115488,16,226.0,0.6859992533312795,16,226.0
85.0,13,265.0,2.154471544715447,9.747970501559225,13,269.0,0.6930154791702263,13,269.0
90.0,14,334.0,2.6507936507936507,10.564182832555213,14,334.0,0.7088914964546369,14,334.0
95.0,15,397.0,3.030534351145038,10.214056314808277,15,401.0,0.6606231276666243,15,401.0
