step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,T1_stopped,T1_accumulated_waiting_time,T1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,14.592145568843078,0,0.0,0.9369411302338149,0,0.0
10.0,0,0.0,0.0,14.23259187695358,0,0.0,0.9707863635405874,0,0.0
15.0,0,0.0,0.0,13.463281589772455,0,0.0,0.9417243665918195,0,0.0
20.0,0,0.0,0.0,13.053102355237577,0,0.0,0.920960442559125,0,0.0
25.0,2,3.0,0.06976744186046512,12.08998381770948,2,3.0,0.8607017875734916,2,3.0
30.0,3,16.0,0.3137254901960784,11.830773230932815,3,16.0,0.8530285408820326,3,16.0
35.0,5,35.0,0.5932203389830508,11.487213040045413,5,35.0,0.8311007799446366,5,35.0
40.0,3,4.0,0.06060606060606061,11.144411948798451,3,4.0,0.8622429350149016,3,4.0
45.0,4,23.0,0.30666666666666664,11.958593988739409,4,23.0,0.8616934927826857,4,23.0
50.0,5,25.0,0.30864197530864196,11.254153727483493,5,25.0,0.7983673748960849,5,25.0
55.0,10,64.0,0.7032967032967034,11.293137860246304,10,64.0,0.7460732789660762,10,64.0
60.0,12,77.0,0.7938144329896907,10.785540239043193,12,87.0,0.7016930157902146,12,87.0
65.0,20,161.0,1.5480769230769231,10.433347824014096,20,161.0,0.6758984768781834,20,161.0
70.0,22,264.0,2.4444444444444446,9.554835211149456,22,264.0,0.6231275214306238,22,264.0
75.0,11,68.0,0.6071428571428571,9.356161257384574,11,210.0,0.6398493845877319,11,210.0
80.0,10,77.0,0.6637931034482759,10.277078953634904,10,100.0,0.680469645276156,10,100.0
85.0,12,42.0,0.34710743801652894,10.090421055787626,12,112.0,0.6610397825345008,12,112.0
90.0,18,109.0,0.8449612403100775,10.353714287633187,18,142.0,0.6721972224544372,18,142.0
95.0,22,201.0,1.488888888888889,9.896013226231648,22,224.0,0.5888053167977112,22,224.0
100.0,16,148.0,1.034965034965035,9.466134398051457,16,230.0,0.5709458981978758,16,230.0
105.0,17,192.0,1.3426573426573427,10.33439830220915,17,222.0,0.6530289276095014,17,222.0
110.0,16,236.0,1.6275862068965516,9.90468301577936,16,279.0,0.6264392151305744,16,279.0
115.0,21,315.0,2.1724137931034484,9.624654536101906,21,357.0,0.5829217764173348,21,357.0
120.0,30,457.0,3.0878378378378377,9.558749808033545,30,487.0,0.581152074616835,30,487.0
125.0,26,316.0,2.135135135135135,9.441798406424411,26,505.0,0.5789091687899434,26,505.0
130.0,26,307.0,2.033112582781457,9.238079135375449,26,470.0,0.5571483810616893,26,470.0
135.0,20,104.0,0.6842105263157895,9.015632615458422,20,391.0,0.5636662396115476,20,391.0
140.0,17,82.0,0.5359477124183006,10.002967540672838,17,259.0,0.6170589754548369,17,259.0
145.0,22,117.0,0.7959183673469388,9.568027484215486,22,304.0,0.5785322217133421,22,304.0
150.0,25,215.0,1.4527027027027026,9.424659498861178,25,392.0,0.5730562853736334,25,392.0
155.0,26,228.0,1.509933774834437,8.980536244481165,26,422.0,0.5316993085175375,26,422.0
160.0,28,282.0,1.8076923076923077,8.915593770574832,28,462.0,0.5313903566750232,28,462.0
165.0,37,417.0,2.6903225806451614,8.01085616486586,37,611.0,0.4797579397989549,37,611.0
170.0,47,623.0,3.9430379746835444,7.651367472349868,47,795.0,0.4578798166182026,47,795.0
175.0,54,881.0,5.438271604938271,7.758257566932377,54,1046.0,0.45172128902241626,54,1046.0
180.0,37,469.0,2.8424242424242423,7.82327138586925,37,981.0,0.4572792338097261,37,981.0
185.0,20,243.0,1.4210526315789473,9.428286175258929,20,655.0,0.5767782090416698,20,655.0
190.0,18,158.0,0.9294117647058824,9.325941113052735,18,587.0,0.5437494602786446,18,587.0
195.0,31,174.0,1.0235294117647058,9.019115840036811,31,572.0,0.5046117180489187,31,572.0
200.0,26,182.0,1.058139534883721,8.708913750519802,26,539.0,0.49874773743979034,26,539.0
205.0,23,209.0,1.2011494252873562,9.534015924962004,23,423.0,0.5488786295755229,23,423.0
210.0,23,150.0,0.8771929824561403,9.335545623533203,23,445.0,0.5326229034870307,23,445.0
215.0,32,219.0,1.280701754385965,9.299095800209697,32,528.0,0.5359787797900133,32,528.0
220.0,25,239.0,1.3815028901734103,9.16206839097684,25,565.0,0.5081320614213091,25,565.0
225.0,24,316.0,1.8160919540229885,9.795671181923547,24,576.0,0.5662257697246628,24,576.0
230.0,26,440.0,2.558139534883721,9.740210203032051,26,665.0,0.5794757601795054,26,665.0
235.0,25,506.0,2.976470588235294,9.506550476629927,25,732.0,0.5834512248823382,25,732.0
240.0,33,584.0,3.4352941176470586,8.799843367869194,33,826.0,0.49517842829036424,33,826.0
245.0,39,768.0,4.770186335403727,8.49324141197065,39,955.0,0.49956573857862346,39,955.0
250.0,42,970.0,5.843373493975903,8.274405048363022,42,1108.0,0.4895112308587206,42,1108.0
255.0,31,940.0,5.7317073170731705,8.279040784684666,31,1196.0,0.522187631629307,31,1196.0
260.0,31,1001.0,6.103658536585366,8.847960507489123,31,1211.0,0.530126344342764,31,1211.0
265.0,34,1123.0,6.684523809523809,8.61008457442287,34,1347.0,0.5105720273400826,34,1347.0
270.0,37,1273.0,7.715151515151515,8.614083196009426,37,1483.0,0.5244015780781945,37,1483.0
275.0,45,1487.0,8.904191616766466,8.202233485618367,45,1682.0,0.47412078924222667,45,1682.0
280.0,37,1538.0,9.265060240963855,8.076291181490983,37,1790.0,0.490640434154166,37,1790.0
285.0,36,1663.0,9.840236686390533,8.541587558859739,36,1854.0,0.5304677033774763,36,1854.0
290.0,35,1786.0,10.147727272727273,8.623141409095814,35,2002.0,0.5306233222830603,35,2002.0
295.0,42,1974.0,11.215909090909092,8.55561954503495,41,2161.0,0.5167973043321739,41,2161.0
300.0,48,2196.0,12.842105263157896,8.032288381731572,48,2387.0,0.4774431670409492,48,2387.0
305.0,41,2319.0,13.803571428571429,8.090338438949399,41,2523.0,0.503554621160125,41,2523.0
310.0,40,2469.0,14.609467455621301,8.523122367928917,40,2650.0,0.5255710870279398,40,2650.0
315.0,42,2634.0,15.678571428571429,7.7895786848713495,42,2832.0,0.4542846382749932,42,2832.0
320.0,52,2879.0,16.738372093023255,7.738064234191408,52,3062.0,0.4470071589323548,52,3062.0
325.0,46,3048.0,17.72093023255814,7.819533070826836,46,3243.0,0.4814357976031139,46,3243.0
330.0,43,3232.0,18.68208092485549,8.263293150891515,43,3390.0,0.49797475392268803,43,3390.0
335.0,45,3448.0,19.816091954022987,8.33613538116988,45,3574.0,0.483677006233282,45,3574.0
340.0,46,3651.0,20.744318181818183,8.050357896823877,46,3779.0,0.4634776916947947,46,3779.0
345.0,51,3893.0,21.39010989010989,8.018409333887643,51,4017.0,0.46477236214334866,51,4017.0
350.0,50,4105.0,22.06989247311828,7.751897477350229,50,4239.0,0.4449053465751896,50,4239.0
355.0,51,4342.0,23.47027027027027,7.9689301534820505,51,4467.0,0.45401660509547187,51,4467.0
360.0,54,4606.0,25.876404494382022,8.082879816905416,54,4719.0,0.4402273782455057,54,4719.0
365.0,58,4886.0,27.44943820224719,7.949713516002685,58,4991.0,0.41302832508785114,58,4991.0
370.0,62,5188.0,28.98324022346369,7.613131465151133,62,5289.0,0.38431014464746005,62,5289.0
375.0,66,5513.0,30.971910112359552,7.599927251999845,66,5614.0,0.41311118897448823,66,5614.0
380.0,63,4346.0,24.55367231638418,7.180668480889147,63,5364.0,0.40069774196233665,63,5364.0
385.0,55,2763.0,15.52247191011236,7.168208217890222,55,4463.0,0.4154222315615091,55,4463.0
390.0,51,1908.0,10.483516483516484,7.254507792893449,51,4600.0,0.4162910645000869,51,4600.0
395.0,53,1297.0,7.286516853932584,7.240128958530034,53,4843.0,0.4055775506392376,53,4843.0
400.0,43,602.0,3.3076923076923075,7.163731374849451,43,4882.0,0.4201468847167166,43,4882.0
405.0,39,331.0,1.7795698924731183,7.3164537026580785,39,4894.0,0.41168529746178095,39,4894.0
410.0,50,482.0,2.5502645502645502,7.053455436119784,50,5012.0,0.38862772922504,50,5012.0
415.0,54,507.0,2.586734693877551,6.732358313645841,54,4796.0,0.371870658513569,54,4796.0
420.0,60,572.0,2.86,6.846083756355999,60,4025.0,0.3617626824276546,60,4025.0
425.0,44,368.0,1.8308457711442787,6.757477311445146,44,4153.0,0.3752653179213503,44,4153.0
430.0,42,363.0,1.7707317073170732,7.716009467005868,42,4191.0,0.43095961987174064,42,4191.0
435.0,39,291.0,1.412621359223301,7.49904123984439,39,4279.0,0.4082637580986629,39,4279.0
440.0,43,314.0,1.5096153846153846,7.535798635375982,43,4367.0,0.4214479056830602,43,4367.0
445.0,48,455.0,2.136150234741784,7.843120932789223,48,4479.0,0.4315529888306131,48,4479.0
450.0,40,504.0,2.3661971830985915,7.673844797784641,40,4566.0,0.41364891460872777,40,4566.0
455.0,45,665.0,3.1367924528301887,7.806733944464391,45,4653.0,0.39661670973117813,45,4653.0
460.0,64,941.0,4.459715639810427,7.588008286094738,64,4905.0,0.3753186671066865,64,4905.0
